Text,Label
የውድድር አማራጭ 2፡ የገጠር ኢነርጂ ቴክኒሎጂ ንግድ ስራ ሞዴል ፈጠራዎች ብቻ,1
የመምህራን ማሰልጠኛ ኮሌጆች,1
የኮሮና ቫይረስን ለመከላከልና ብሎም ስርጭቱን ለመግታት የበኩላችንን ድርሻ እንወጣ።,1
ስልጠናዎችና የንግድ ስራ ማሳደጊያ አገልግሎቶች ያገኛሉ፡፡,1
ስለ ፕሮግራሙ አጭር ማብራሪያ,1
ከሚከተሉት በአንድ ወይም በብዙ መንገድ ተጽዕኖውን ማረጋገጥ ይቻላል (ሁለት ገፅ),1
- የተቀነሰ የቆሻሻ መጠን,1
• የመጀመሪያ ዲግሪ የመግቢያ ፈተና (UAT),1
ድርጅቱ የተቋቋመበት ዓመተ ምህረት፡-__________________________________________,1
ጀምር,1
 የሚወዳደሩበት የውድድር ዓይነት /አንዱን ብቻ ይምረጡ/ ከመረጡ በኋላ በተዘጋጀው ወይም,1
ከጠዋቱ 2፡30 እስከ 11፡00 ጥዋት,1
_______________________________________________________________________,1
 መንግስታዊ ድርጅት,1
 የውድድር ፎርሙን ሞልተው ሲያጠናቁ ፈርመውበት በኢሜል አድራሻችን innovation.research@mint.gov.et ላይ,1
የብሔር እኛነትንና የብሔር ፖለቲካን ‹‹ብሔርተኛነት›› ብሎ መጥራት,1
የአዲስ አበባ ዩኒቨርሲቲ ሞደል ኮሚኒቲ ትምህርት ቤት (AAU-MCS) ለተለያዩ የስራ መደቦች ሰራተኞችን መቅጠር ይፈልጋል።,1
የሚያስችለውን አግባብ ያለውን የገጠር ኢነርጂ ቴክኖሎጂ ተቋም/ኢንተርፕራይዝ ለማቋቋም ቁርጠኛ,1
"Location: Main Campus, College of Social Sciences, Arts & Humanities",1
የማመልከቻ ቅጽ,1
ዓመታዊ ሪፖርቶች,1
ለውድድር በአማራጭነት በተዘጋጀው ፕሮፖዛል ፎርማት መሰረት አንዱን አማራጭ ብቻ,1
 ድርጅቱ ቢያንስ ለ1 አመት ያህል በገጠር ኢነርጂ ቴክኖሎጂ ዘርፍ የሰራ መሆን አለበት፡፡,1
የባለቤትነት ድርሻ),1
ስለለገሱት ደም ስለሰጡት ህይወት እናመሰግናለን!,1
5) ከሌሎች የንግድ ስራ ሞዴሎች ልዩ የሚያደርጉትን ነጥቦች ይግለፁ (ግማሽ ገፅ),1
የግሉ ዘርፍ ተቋማት/ኢንተርፕራይዞች በውድድሩ ተሳታፊ ለመሆን የሚያስችሉ መስፈርቶች,1
TOPIC 1.6: CEED PROJECT - ENTREPRENEURSHIP,1
እንገልፃለን፡፡ ሌሎች ተጨማሪ በፕሮጀክቱ ላይ ቀጥተኛ ተያያዥነት ያላቸውን ማለትም የፋይናንስ ማሳያ፣,1
The School of Theatre and Film Arts is now accepting applications for its Bachelor of Arts in Theatre and Film Arts program.,1
 ድርጅቱ በዚህ አሁን ሊወዳደርበት በሚያስበው የገጠር ኢነርጂ ቴክኖሎጂ ወይም የቢዝነስ ሞዴል,1
- በተጠቀሰው ዘርፍ ቴክኖሎጂዎችን በመጠቀም አምራች መሆኖን ወይም የፈጠራ ባለቤት መሆንዎን,1
TOPIC 1.7: COMBATING CORRUPTION IN HIGHER EDUCATION,1
9) ሊከሰቱ የሚችሉ ተግዳሮቶች ካሉና እንዴትስ መፍታት እንደታሰበ (ግማሽ ገፅ),1
4) የንግድ ስራ ሞዴሉ የሚያመጣቸውን ኢኮኖሚያዊ፣ ማህበራዊና አካባቢያዊ ለውጦች ያብራሩ (ግማሽ ገፅ),1
የመነጠል ግብን ‹‹ነፃነት›› ብሎ ማሞካሸት,1
10) በቅድሚያ መሟላት ያለባቸውን ለመግዛት ምን የፋይናንስ ምንጭ ለመጠቀም ታስቧል (ግማሽ ገፅ),1
ለአዲስ ገቢ ተማሪዎች - ፕሬያታሪ መረጃ ሳምንት,1
ውድድር ሊታጩ ይችላሉ፡፡,1
 ጥምረታዊ,1
አሁንም በሽታውን ለመከላከል ጥንቃቄ በማድረግ ይህንን አስቸጋሪ ጊዜ ማለፍ ይጠበቃል በማለት መልዕክት አስተላልፈዋል።,1
የሚያዘጋጁት ፕሮፖዛል ከ 10 ገፅ መብለጥ አይኖርቦትም፡፡ ሎሎች ማመሳከሪያ ሰነዶችን (ለምሳሌ የፋይናንስ፣ ሰርተፍኬት፣,1
አለበት፡፡,1
- የተመዘገበ ህጋዊ ካምፓኒ መሆኑን ማረጋገጥ (የንግድ ምልክት እና ማስረጃ),1
8) ፈጠራውን ተግባር ላይ ለማዋል የሚያስፈልገው ዝርዝር የገንዘብ መጠን እና ገንዘቡ እንዴት ሊገኝ,1
- ፕሮፖዛሉን በአማርኛም ሆነ በእንግሊዘኛ ማቅረብ ይችላሉ፡፡,1
#አዳዳሰ የሚወጡ መረጃዎቸን በመከታተል የኮሮና ቫይረስን ለመከላከልና ብሎም ስርጭቱን ለመግታት የበኩላችንን ድርሻ እንወጣ።,1
አሸናፊ ሆነው የሚመረጡት አመልካቾች/ተወዳዳሪዎችች፤,1
4.3 ሚለየን,1
3) ፈጠራው ከተመሳሳይ ቴክኖሎጂዎች አንፃር ልዩ የሚያደርገው (ግማሽ ገፅ),1
 የውድድር አማራጭ 1፡ የገጠር ኢነርጂ ቴክኖሎጂ ፈጠራ ብቻ,1
PART 2: ADDIS ABABA UNIVERSITY (@aau_official),1
TOPIC 3.4: CORPORATE SUPPORT FOR COVID-19,1
እቅዶች እና ሪፖርቶች,1
ይሁን እንጂ የትግራይ ሕዝብ ከጦርነት ተገላግሎ የሚሻውን የፖለቲካ አማራጭና ፓርቲ እየመረጠ በሰፊዋ ኢትዮጵያ ውስጥ የመኖር ዕድሉ ገና ገና ብዙ ፈተና ያለበት ይመስላል፡፡ ይህ የሕዝቡ ትግል የለውጥና የፀረ ለውጥ አካባቢያዊ ምሽጎች ሠርቶ ደም የሚያረግዝ መፋጠጥ ውስጥ እንዳይገባ፣ የለውጥ ኃይል ነን የሚሉ ትግራዋይ ቡድኖች በሕዝብ ውስጥ ገብተው መሥራት ያለባቸው ጊዜ ዛሬ ነው፡፡ ሃይማኖትና ፓርቲ፣ ፓርቲና መንግሥታዊ የፀጥታ አውታራት፣ የፓርቲ መረብና የመንግሥት አውታራት መደበላለቃቸው የተቋረጠበት ዓውድ እንዲፈጠር የሚያስተጋባ ድምፅ ማሰማት ያለባቸው ዛሬ ነው፡፡ የፌዴራል መንግሥትና ጊዜያዊው የትግራይ አስተዳደርም ተጋግዘው ምቹ ሁኔታዎችን በማዳበርና በማፋጠን ሕዝቡን ሊያግዙት ይገባቸዋል፡፡ ጊዜያዊ አስተዳደሩ የሆነ ጥግንግኖሽ ቢደረግበት እንኳ የትግራይ ሕዝብ ወደ ዴሞክራሲያዊ ነፃነት የሚያደርገውን ጉዞ የሚያጓጉል ውጤት እንዳይከተል ብርቱ ጥንቃቄ ሊደረግ ይገባል፡፡ በዚህ ረገድ በቅርብ የተጀመረው ትጥቅ የማስፈታቱና መልሶ የማቋቋሙ ሥራ መፋጠን ሁነኛ ነው፡፡,1
ከመነጠል በመለስ ከየብሔሩ በበቀለ ብሔርተኛ ፓርቲ መገዛትን ‹ራስን በራስ ማስተዳደር› እያሉ ማጭበርበር,1
ፓተንት፣ እና ሌሎችን ከ10 ገፅ የማይበልጥ ያያይዙ፡፡,1
የውድድር አማራጭ 1፡ የገጠር ኢነርጂ ቴክኖሎጂ ፈጠራ ብቻ,1
መመሪያዎች እና ደረጃዎች,1
ድርጅቱ ሲቋቋም የነበሩ የሰራተኞች/የአባላት ብዛት፡-_________________________________,1
ፈጠራው በኢትዮጵያ የገጠሩ ማህበረሰብን የኃይል ችግር ለመፍታት ለሚደረገው ጥረት ጉልህ,1
ይህ አስተውሎቱ በዝምታ የተሸበበ አይደለም፡፡ ዛሬ ያለበትን አንጃዊ ሁኔታ በአግባቡ አጢኖ፣ ከሕወሓታዊ የኅሊናና የመዋቅር ጥርነፋም ሆነ ከጦርነት አዚም ተገላግሎ ልማት ውስጥ የሚገባበትን መንገድ በብልኃት እየጠረገ ይገኛል፡፡ ለአንዳንድ አወቅን ባይ ልሂቃን፣ የጌታቸው ረዳና የደብረ ጽዮን ቡድን ፍትጊያ ‹‹የሥልጣንና የተሻልኩ ሕወሓት እኔ ነኝ›› የሚል ነው፡፡ የብዙኃኑ አረዳድ ግን በተለይ ነው፡፡ የጌታቸው ረዳ ጊዜያዊ መንግሥት ከፕሪቶሪያው ስምምነት መከበር ጋር አዳብሎ ያነገበውን ሰላምና ዴሞክራሲ፣ ሕዝቡ ወደ ተሻለ ሕይወት መረማመጃ መንገድ አድርጎ ወስዶታል፡፡ በድጋፉ የጌታቸውን መንግሥት ሙጥኝ ያለውም ለዚህ ነው፡፡ የድጋፍ ሙጥኙም ጭፍን ሳይሆን ታክቲካዊ ነው፡፡ ለዚህም ፍንጫችን ‹‹እንደማትክደን/እንደማትሸጠን ተስፋ እናደርጋለን…›› የሚል ማስጠንቀቂያ ተደጋግሞ ከሕዝብ መሰማቱ ነው፡፡ ልሂቅ ትምህርት ከብዶት፣ ተሬው ሀ፣ ሁ… ሲያስቆጥረው እያየንም ይመስላል፡፡,1
13) የፈሰሰው መዋዕለ ንዋይ የሚመለስበት ጊዜ (አንድ መስመር),1
ዲጂታል ቤተ-መጻሕፍት እና ኢ-ትምህርት,1
 ለበለጠ መረጃ +251118592039/+251920719936/+251911661675/+251913990608/+251912612679 (ሚያዚያ,1
TOPIC 1.2: SCHOOL CONSTRUCTION - VOLUNTEER PROGRAM,1
Time Period: ነሐሴ 2018 ዓ.ም (August-September 2025 Gregorian),1
ተማሪዎች ሊመርጡ የሚችሉ ፕሮግራሞች ስለ ማወቅ ቀጥሎ የሚገለፅበትን አድራሻ ይቅር:,1
ይህንን የመግቢያ ፈተና ያልወሰደን ተማሪ የማንቀበል መሆኑን እናሳውቃለን።,1
10 2012 ዓ.ም ብቻ በነዚህ ስልኮች መረጃዎችን ማነጋገር ይቻላል),1
ይህ አስተውሎቱ በዝምታ የተሸበበ አይደለም፡፡ ዛሬ ያለበትን አንጃዊ ሁኔታ በአግባቡ አጢኖ፣ ከሕወሓታዊ የኅሊናና የመዋቅር ጥርነፋም ሆነ ከጦርነት አዚም ተገላግሎ ልማት ውስጥ የሚገባበትን መንገድ በብልኃት እየጠረገ ይገኛል፡፡ ለአንዳንድ አወቅን ባይ ልሂቃን፣ የጌታቸው ረዳና የደብረ ጽዮን ቡድን ፍትጊያ ‹‹የሥልጣንና የተሻልኩ ሕወሓት እኔ ነኝ›› የሚል ነው፡፡ የብዙኃኑ አረዳድ ግን በተለይ ነው፡፡  የጌታቸው ረዳ ጊዜያዊ መንግሥት  ከፕሪቶሪያው ስምምነት መከበር ጋር አዳብሎ ያነገበውን ሰላምና ዴሞክራሲ፣ ሕዝቡ ወደ ተሻለ ሕይወት መረማመጃ መንገድ አድርጎ ወስዶታል፡፡ በድጋፉ የጌታቸውን መንግሥት ሙጥኝ ያለውም ለዚህ ነው፡፡ የድጋፍ ሙጥኙም ጭፍን ሳይሆን ታክቲካዊ ነው፡፡ ለዚህም ፍንጫችን ‹‹እንደማትክደን/እንደማትሸጠን ተስፋ እናደርጋለን…›› የሚል ማስጠንቀቂያ ተደጋግሞ ከሕዝብ መሰማቱ ነው፡፡ ልሂቅ ትምህርት ከብዶት፣ ተሬው ሀ፣ ሁ… ሲያስቆጥረው እያየንም ይመስላል፡፡,1
ያግኙን,1
7) ፈጠራውን ተግባር ላይ ለማዋል የሚያስፈልጉ ቁሶች እና ለፈጠራው ግልጋሎት የሚውሉ ቁሶች (ግማሽ,1
ትምህርት ተቋማትም የልዩ ፍላጎት ተማሪዎችን በአግባቡ በመቀበል የትምህርት ስርአቱ ተጠቃሚ ማድረግ እንደሚጠበቅባቸው ተገልጿል።,2
"Students will submit their preferences through the AAU student portal between July 28 – August 04, 2026.",2
ባለፋብሪካ ማለት ተሽከርካሪዎችን ሰርቶ ወይም ገጣጥሞ በማቅረብ ንግድ ስራ ላይ የተሰማራ ማናቸውም ሰው ነው ፣,2
ከኣቅም በላይ በሆነ ምክንያት ውጪ ወደ ስልጠና ተልኮ ትምህርቱ ያቋረጠ ወይ ያራዘመ መልሶ መማር ኣይፈቀድለትም ፣,2
ከሌሎች ምንጮች,2
ከቀረበለትን ውሳኔ ሓሳብ ሊያሻሽል ፣ ሊለውጥ ፣ ሊሽር ፣ ሊያፀድቕ ይችላል ፣,2
በየደረጃው የሚገኙ የትምህርት ባለሙያዎችን አቅም ማጎልበት ለትምህርት ልማት ስራው ስኬት ትልቅ ሚና እንዳለው ተገለጸ።,2
በዚህ ኣንቀፅ ንኡስ ኣንቀጽ 1 የተደነገገው ቢኖርም የመንግስት መስራቤቶች ለህብረተሰቡ የሚያቀርቡት ዕቃና የሚሰጡት ኣገልግሎት በመደበኝነት የሚከናወን ካልሆነ ወይም ለዕቃው እና ለኣገልግሎቱ የሚጠየቀው የተናጠል ዋጋ ከብር 50 የማይበልጥ ከሆነ የክፍያው ልክ በቢሮ ኃላፊው ሊፀድቅ ይችላል ።,2
የቦርዱ ኣባላት ቦርዱ የሚከተሉት ኣባላት ይኖሩታል,2
በኣንድ በተያያዘ ጭብጦች ላይ ቃላቸው የሚሰጡ ምስክሮች በኣንድ ጊዜ ተጠርተው ተራ በተራ በየተራቸው እየቀረቡ እንዲሰሙ ይደረጋል ፣,2
የከተሞች ምግብ ዋስትናና ስራ ዕድል ፈጠራ ልማት በክልሉ ያለውን የስራ ኣጥነት ችግር በመቅረፍና የምግብ ዋስትና በማረጋገጥ ዜጎች የተመጣጠነ ምግብ ኣግኝተው ኣምራች እንዲሆኑ የላቀ ድርሻ በመጫወት ህዝባችን ከድህንነት ለማላቀቅ ቁልፍ መሳርያ መሆኑን ስለታመነበት,2
የመንግሥት ገንዘብ ክፍያ የሚፈፀመው ወይም ወጪ የሚደረገው የገንዘቡ ክፍያ ወደ ሚፈፀምለት የመንግስት መሥሪያ ቤት ወይም ወጪ ወደሚደረግለት ባለመብት የባንክ ሂሳብ በማስተላለፍ ይሆናል ።,2
ኢንዱስትሪ ዞን ማለት ኢንቨስትመንት ለማበራታታት ተብሎ በልዩ ለሚስተናገዱ ኢንዲስትሪዎች እንዲሰራበት በሚመለከተው ኣካል የተከለለ ቦታ ነው ።,2
የመንግስት ገንዘብ ወጪ ማዘዣ ተገቢው ማዘዣ ሳይሟላ ማናቸውም የመንግሥት ገንዘብ ክፍያ ሊፈፀም ወይም ወጪ ሊደረግ ኣይችልም ።,2
የከተማ ደረጃ,2
በመንግስት የልማት ሥራ ድርጅቶች የፖሊሲ ማእቀፍ ፣ በመንግሥት ክፍለ ኢኮኖሚ የዋጋ ትመና ፖሊሲ ፣ በማህበራዊ ኣገልግሎቶች ክፍያዎች ላይ ለውጥ በመደረጉ ምክንያት ይገኛል ተብሎ የሚታሰበውን ተጨማሪ ገቢ ፣,2
የትግራይ ብሄራዊ ክልላዊ መንግስቲ ውሃ ሥራዎች ጥናት ዲዛይንና ቁጥጥር ከዚህ በኃላ ኢንተርፕራይዝ እየተባለ የሚጠራ የመንግስት የልማት ድርጅት ሆኖ በዚህ ደንብ ተቋቁሟል ፣,2
ዋቸሞ ዩኒቨርሲቲ,2
የኢንተርፕራይዙ ተጠሪነት ለቦርድ ይሆናል ።,2
ከሽንት ቤት የሚወጣ ፈሳሽ ቆሻሻ ለማስወገጃ ከተዘጋጀበት ቦታ ውጪ መድፋት ፣,2
ሚዛን-ቴፒ ዩኒቨርሲቲ,2
ያንዱ ዋጋ,2
ሰላማዊን ሰው በመሳርያ ማስፈራራት ፣ መምታት ወይም ሰብአዊ መሰል መጣስ,2
የከተማ አስተዳደር በቆሻሻ አያያዝና አወጋገድ የከተማ ነዋሪዎች በማሳተፍ ቀጣይነት ባለው ሁኔታ ቆሻሻ በአግባቡ የሚሰበሰብበትና የሚወገድበት የአሰራር ይዘረጋል ፣,2
የኣመልካቹን ስም ኣድራሻ ፣,2
የዲስፕሊን ቡዱን ምርመራው ከጨረሰ በኋላ የምርመራው ውጤትና የውሳኔ ሓሳቡን የያዘ ሪፖርት ለክስ ኣቅራቢው ያቀርባል ፣,2
ለነገዋ ኢትዮጵያ የሚገባትን የከፍተኛ ትምህርት ተቋማት መፍጠር የአውደ-ጥናቱ ዓላማ ሆኖ ቁጠር።,2
የከተማ ውበት የሚያበላሹና የሚያቆሽሹ ተግባራት መፈፀም ክልክል ነው ።,2
ከስብሰባ መቅረት,2
ለከተማ እርሻ 15 ኣመት ፣,2
በወረዳ ደረጃ በመስሪያቤቱ በተሰጠው ውሳኔ ቅር ያለው ሰራተኛ ቅር ያለው ምክንያትና የሚፈልገው መፍትሄ በመግለፅ ወደ ወረዳ የሲቪል ሰርቪስ ፅሕፈት ቤት ቅሬታ ሰሚ ኣቅርቦ ውሳነ ያገኛል ፣,2
የሊዝ ዋጋ ከእፎይታ ጊዜ በኃላ በየኣመቱ የሚከፈል ሆኖ ኣመታዊ ክፍያውም ቅድሚያ ክፍያ ከተከፈለ በኃላ ቀሪው የቦታ የሊዝ ዋጋ ለመክፈያ ጊዜ ተከፍሎ የሚገኘው ኣማካይ ዋጋ ይሆናል ፣,2
ልዩ ልዩ ደንጋጌዎች,2
የከተሞች ምግብ ዋስትናና የሥራ ዕድል ፈጠራ የሚያግዙ ስትራተጂ መርሃ ግብሮችን ይቀርፃል ሲፀድቅ ለተግባራዊነቱ ይከታተላል,2
ተከሳሹ ባለፈው የኣገልጋሎት ዘመኑ ያሳየ ውን የነበረ የስነ-ምግባርና የስራ ውጤትን ፣,2
