id,row,grade,topic,question,raw_answer,status,ratio,text
tigqa-090-09,90,,ፅሑፍ ወግዒ,ወግዒ ተመሲጦም ዝከታተሉ መንበብቲ ፅቡቕ እንተኾይኑ እንታይ ይብሉ?,ፍሽኽ ይብሉ,unmatched,0.5,
tigqa-090-10,90,,ፅሑፍ ወግዒ,ወግዒ ተመሲጦም ዝከታተሉ መንበብቲ ሕርፍፍ እንተኾይኑ እንታይ ይብሉ?,በትዕዝብቲ ይከታተልዎ,unmatched,0.417,
tigqa-090-11,90,,ፅሑፍ ወግዒ,ብመንፅር ቆላሕታ እንትድህሰስ ፅሑፍ ወግዒ ኣብ ምንታይ ይጥምት?,ኣብ ዝተወሰነ ዋኒን,fuzzy,0.8,ዝተወሰነ ዋኒን
tigqa-090-16,90,,ፅሑፍ ወግዒ,ንዘረባ ዘረባ የምፅኦ ንሓመድ መን የውፅኦ?,ድጉሪ,unmatched,0.333,
tigqa-090-17,90,,ፅሑፍ ወግዒ,ብልሓታት ኣፀሓሕፋ እንታይ እዮም?,ዘንታዊ ሓባሪ ተዋስኦ,unmatched,0.364,
tigqa-090-20,90,,ፅሑፍ ወግዒ,ፅሑፍ እንታይ ኮይኑ ክቀርብ ኣለዎ?,መቐረቱ ተላቢሱ እናዋዘየ ክቐርብ,unmatched,0.529,
tigqa-090-21,90,,ፅሑፍ ወግዒ,ባህሪ ወግዒ እንታይ እዩ?,ኣብ መንጎ ደራስን ተደራስን ዘሎ ውሽጣዊ ምርድዳእ ዝዓሰሎ እዩ,fuzzy,0.839,ንጎ ደራስን ተደራስን ዘሎ ውሽጣዊ ምርድዳእ ዝዓሰሎ
tigqa-090-23,90,,ፅሑፍ ወግዒ,ኣብ መንጎ ደራስን ተደራስን ዝፍጠር ምትእስሳር እንታይ ዓይነት እዩ?,ኣብ መንጎ መሳቱ ዝግበር ዓይነት ወግዒ,unmatched,0.368,
tigqa-090-26,90,,ፅሑፍ ወግዒ,መንነት ደራሲ ዝሽፈነሉ ኣበይ እዩ?,ኣብ ልቢ ወለድ፣ግጥሚ፣ተዋስኦን,fuzzy,0.882,ልቢ ወለድ፣ግጥሚ፣ተዋስኦን
tigqa-090-28,90,,ፅሑፍ ወግዒ,ደራሲ ፅሑፍ ሓደ ርእሰ ጉዳይ እንታይ ከይገበረ ኣየቕርቦን?,ብናቱ ሚዛን ከይመዘነን ብናቱ ድሌት ክይቃነየን,unmatched,0.458,
tigqa-090-29,90,,ፅሑፍ ወግዒ,እቲ ዝቐርብ ስራሕ ብዛዕባ ሓደ ዋኒን ኮይኑ ኣብ ምንታይ ጥራሕ ተጊኑ ዝቐርብ ኣይኮነን?,ኣብ ዝተፈላለዩ ብልዕታት ወጊኑ,unmatched,0.688,
tigqa-090-30,90,,ፅሑፍ ወግዒ,መንነት ፀሓፊ ብምንታይ ይግለፅ?,ብወግዒ ተሳፊጡ,unmatched,0.5,
tigqa-090-31,90,,ፅሑፍ ወግዒ,ላዛ እንታይ እዩ?,ሓደ ፅሑፍ ብስሩዕ መልክዕ ዝፍለጠሉ,fuzzy,0.889,ሓደ ፅሑፍ ብስሩዕ መልክዕ ዝፍለ
tigqa-090-34,90,,ፅሑፍ ወግዒ,ፅሑፍ ወግዒ ዝርከቡ ላዛታት ትዕዝብቲ፣ ለግፂ ካብዚ ዝሓለፈ ኣሽሙር ምዝራብ ንስምዒት መን ይትንክፍ?,ንተደረስቲ,fuzzy,0.833,ተደረስቲ
tigqa-091-07,91,,ክትዕ,ድሌትን ተበግሶን ዘይብሉ ሰብ ናብ ትክዕ ክተእተዎ እንተፈቲንካ እንታይ ይገብር?,ኣብ ቁምነገር ካሊእ ሓሳብ ይሓውስ,unmatched,0.647,
tigqa-091-08,91,,ክትዕ,ኣብ ሓደ እንግዶት ክትዕ ዝተፀውዐ ዕዱም እንታይ ክብል ይኽእል?,ብጥዑይ ልሳን እናተዛረበ ፀኒሑ ሓያል ሰዓል ከምዝሓዞ ብምምሳል ትኽትኽ ይብል,fuzzy,0.923,ብጥዑይ ልሳን እናተዛረበ ፀኒሑ ሓያል ሰዓል ከምዝሓዞ ብምምሳል ትኽትኽ
tigqa-091-10,91,,ክትዕ,ዓው ኢሉ እንተደሪፉ እንታይ ይ§ን?,ጎሮርኡ ይዕፆ,unmatched,0.286,
tigqa-091-11,91,,ክትዕ,ዝ§ነ ነገር ብዘይደሌት ዝትግበር እንታይ ኣይ¤ውንን?,ዕውት,unmatched,0.333,
tigqa-091-13,91,,ክትዕ,ቅዋም ሒዝካ ምስታፍ እንታይ እጃም ኣለዎ?,ንምዕባለ ማሕበራዊ መነባብሮ ሃናፃይ ዝ§ነ,fuzzy,0.909,ንምዕባለ ማሕበራዊ መነባብሮ ሃናፃይ ዝ
tigqa-091-14,91,,ክትዕ,ፅቡቕ ዘተ ካብ መን ይርከብ?,ካብ ፈላጥ ሰብ,unmatched,0.714,
tigqa-092-01,92,,ዓመፅ ታሪክን ጎንፅን,ድርሰት ልበወለድ እንታይ እዩ?,መርአዪ መስትያት ዓለም,unmatched,0.5,
tigqa-092-03,92,,ዓመፅ ታሪክን ጎንፅን,ንልበወለድ ሰረት ዝ§ነ እንታይ እዩ?,ዝተፈለለዩ ባእታታት,unmatched,0.455,
tigqa-092-04,92,,ዓመፅ ታሪክን ጎንፅን,ባእታታት ልቢወለድ እንታይ እዮም?,ዛንታ' ዓመፅ' ገፀባህሪያት' ግንፅን መዓበይን,unmatched,0.32,
tigqa-093-01,93,,ድርሰት ልቢ ወለድ,ብዛዕባ ዛንታ ፅሑፍ እንትውጋዕ መን ኣይተርፍን?,ገፀባህሪያት,unmatched,0.571,
tigqa-093-02,93,,ድርሰት ልቢ ወለድ,ሰብ ዋና ታሪክ መን እዩ?,ገፀባህሪያት,unmatched,0.571,
tigqa-093-04,93,,ድርሰት ልቢ ወለድ,ገፀባህሪያትብምንታይ ይጓነፁ?,ብኣፈላላይ ድሌትን ዕላማን,fuzzy,0.929,ኣፈላላይ ድሌትን ዕላማን
tigqa-093-06,93,,ድርሰት ልቢ ወለድ,ዓመፅ ታሪክ እንታይ እዩ?,ኣብ ሓደ ልቢ ወለድ ዛንታ እንታይ ተፈፂሙ? ንምንታይ ተፈፂሙ? ኢልና ንሓቶ ሕቶ ንረኽበሉ መልሲ እዩ,unmatched,0.469,
tigqa-093-11,93,,ድርሰት ልቢ ወለድ,መሓውራት ልበወለድ እንታይ እዮም?,ዛንታን ዓመፅ ታሪክን,unmatched,0.455,
tigqa-093-12,93,,ድርሰት ልቢ ወለድ,ዛንታን ዓመፅ ታሪክን እንታይ ባህሪ ኣለዎም?,ዝፈላልይሉን ዝመሳሰልሉን,unmatched,0.286,
tigqa-093-16,93,,ድርሰት ልቢ ወለድ,ኣብ ወድዓዊ ዓለም ዘለዉ ሰባት ንናብረኦም ዝ§ኑ ነገራት ተዘይረኺቦን እንታይ ክፍጠር ይኽእል?,ሕቶ ሞትን ሕውየትን,unmatched,0.6,
tigqa-093-17,93,,ድርሰት ልቢ ወለድ,ዘይምስናይ ብምንታይ ይፈጥር?,ብድሌትን ዕላማን,fuzzy,0.889,ድሌትን ዕላማን
tigqa-093-21,93,,ድርሰት ልቢ ወለድ,ባህሪ ጎንፂ እንታይ እዩ?,ኣብ ብቑዕ ዝኾነ ምኽንያት ዝምስረት,fuzzy,0.722,ኣብ ብቑዕ ዝኾነ ምኽንያት
tigqa-093-27,93,,ድርሰት ልቢ ወለድ,ተፃባእቲ ወገናት እንታይ ክ§ኑ ይግባእ?,ተመጣጠንቲ,unmatched,0.5,
tigqa-095-01,95,,ፅርግያ,እቲ ፅርግያ ብዘበነ መን ተሰሪሑ,ብዘበነ ጣልያን,unmatched,0.5,
tigqa-095-03,95,,ፅርግያ,እማሆይ ተኽኽኣ እንታይ ዓይነት መኪና ሪአን?,ኢነትረ መኪና ፅዕነት,unmatched,0.636,
tigqa-097-01,97,,ብልሓታት ልቢ ወለድ,መሰረት ህልውና ፅሑፍ ፈጠራ እንታይ እዩ?,ብልሓታት ልበወለድ,unmatched,0.6,
tigqa-098-02,98,,መቐረት ቋንቋ,መቐረት ብምንታይ ይዕቀን?,ምልኣት ፈጢሩ ንዝሰምዖ ሰብ ብዝህሉዎ ምትእስሳር,unmatched,0.52,
tigqa-098-04,98,,መቐረት ቋንቋ,መሰረታዊ መልክዕ መቐረት እንታይ እዮም?,መሀንጠዊ ማራኺ ሰሓባይ ቀልቢ,unmatched,0.467,
tigqa-098-05,98,,መቐረት ቋንቋ,ፅቡቕ ስነ ፅሑፋዊ ቋንቋ ባህሪ እንታይ እዩ?,መልእኽቲ ዕዉት ክኸውን ናይ ምግባር ምትሃት,fuzzy,0.773,ዕዉት ክኸውን ናይ ምግባር ምትሃት
tigqa-098-06,98,,መቐረት ቋንቋ,መቐረት ቋንቋ ብምንታይ ይግለፅ?,ብብልሓታትን ብኣገባባትን,unmatched,0.429,
tigqa-098-08,98,,መቐረት ቋንቋ,ምስላዊ ኣዘራርባ እንታይ እዩ?,ሓደ ሰብ ዝተሰምዖ ስምዒት ብፅሑፍ ዝመሓላለፍሉ,unmatched,0.417,
tigqa-098-12,98,,መቐረት ቋንቋ,ምስላዊ ኣዘራርባ ኣፈጣጥርኡ እንታይ ኣይኮነን?,ሕቡእ ሚሽጥር,unmatched,0.429,
tigqa-098-14,98,,መቐረት ቋንቋ,ሓድሽነት ምስላዊ ቋንቋ እንታይ ማለት እዩ?,ካብ ልሙድ ኣጠቓቕማ ቋንቋ ውፅእ ዝበለ ኣገላልፃ,unmatched,0.542,
tigqa-098-15,98,,መቐረት ቋንቋ,መስላዊ ኣዘራርባ ብምንታይ ይፍለ?,ኣብ ዕለታዊ ተጓንፎና ስምዒት ዝትንክፍ ካብ ዘይብሉ ልሙፅ ዘረባ ዝተፈለየ ሕብርን ባህርይን ስለዘለዎ,fuzzy,0.902,ኣብ ዕለታዊ ተጓንፎና ስምዒት ዝትንክፍ ካብ ዘይብሉ ልሙፅ ዘረባ ዝተፈለየ ሕብርን ባህርይን
tigqa-098-24,98,,መቐረት ቋንቋ,ብሩህ፣ቅቡልን ሰሓባይን ንምግባር፣ኣግዚፉ ዘርእይ መስትያት ተምሳሌት እንታይ እዩ?,ብቐሊሉ ክረአይ ዘይኝእል ትሕዝቶ,unmatched,0.353,
tigqa-098-28,98,,መቐረት ቋንቋ,ሓባራዊ ተምሳሌት እንታይ እዩ?,ሰባት ቦታ ፣ግዘ፣ ዘርኢ፣ፆታ፣ዕድመ ከይደረቶም ብማዕረ ክረዳድኡሉ ዝኽእሉ,fuzzy,0.923,ቦታ ፣ግዘ፣ ዘርኢ፣ፆታ፣ዕድመ ከይደረቶም ብማዕረ ክረዳድኡሉ ዝኽእሉ
tigqa-098-30,98,,መቐረት ቋንቋ,ሰባት፣ቦታ ፣ግዘ፣ ዘርኢ፣ፆታ፣ዕድመ ከይደረቶም ብማዕረ ክረዳድኡሉ ዝኽእሉ ዓይነት ምስሊ ኣየናይ እዩ?,ሓበራዊ ተምሳሌት,fuzzy,0.778,ራዊ ተምሳሌት
tigqa-098-37,98,,መቐረት ቋንቋ,ተምሳሌት ውልቀ ብናይ መን ውልቃዊ ኣመለኻኽታ ዝውከል እዩ?,ብደራሲ ውልቃዊ ኣመለኽ¥ኽታት,unmatched,0.688,
tigqa-098-38,98,,መቐረት ቋንቋ,ኣብ ተምሳሌት ውልቀ ውክልና ተረዲእኻ፣ ነቲ ምስጢር እቲ ቅኔ ንምፍታሕ፣ እንታይ ይሓትት?,ዓሟቕ ምርምር,unmatched,0.571,
tigqa-099-04,99,,እማርያዊን ፍካርያዊን ትርጉም ቃላት,እማሬያዊ ትርጉም እንታይ ወይ እንታይ ትርጉም የብሉን?,ሕቡእ ወይ ስውር,fuzzy,0.75,ሕቡእ ወይ ስ
tigqa-099-05,99,,እማርያዊን ፍካርያዊን ትርጉም ቃላት,እማሬያዊ ትርጉም ዓይኒ እንታይ እዩ?,ሰባትን እንስሳትን ንምርኣይ ዝጥቀምሉ,unmatched,0.4,
tigqa-099-06,99,,እማርያዊን ፍካርያዊን ትርጉም ቃላት,ፈከረዝብልቃልግእዝብትግርኛትርጉሙእንታይእዩ?,ተርጎመ,unmatched,0.5,
tigqa-099-07,99,,እማርያዊን ፍካርያዊን ትርጉም ቃላት,ፍካሬያዊትርጉም፣እንታይትርጉምቃልዝሓዘእዩ?,ሕቡእ ቃል ትርጉም,unmatched,0.556,
tigqa-099-08,99,,እማርያዊን ፍካርያዊን ትርጉም ቃላት,ፍካሬያዊትርጉም፣ተዛረብቲእቲቋንቋ፣ብማዕረእንታይኣይኾኑሉን?,ኣይረዳድእሉን,unmatched,0.625,
tigqa-099-09,99,,እማርያዊን ፍካርያዊን ትርጉም ቃላት,ፍካሬያዊትርጉም፣ብፍላይእንመንንምርድኡይፅገሙ?,ቆልዑ,unmatched,0.667,
tigqa-100-02,100,,እንታይነት ግጥሚ,ስነ ግጥሚ ምስ ማሕበራዊ ህይወት ወድሰብን ቋንቋን ሓቢሩ ከምዝተፈጠረ መን እዮም ዝገልፁ?,ሰብ ሞያ እቲ ዓውዲ,unmatched,0.667,
tigqa-100-04,100,,እንታይነት ግጥሚ,ንኣጀማምራ ስነግጥሚ ኣመልኪቱ ዝርቋሕ ይትበሃል፣ምስ እንታይ ዝተኣሳሰረ ከምዝኾነ ዝሕብር እዩ?,ምስ ኣምልክ ጣኦት,unmatched,0.556,
tigqa-101-01,101,,,መበቈል ስነግጥሚ ተፈጥሮኣዊ እንታይ ወድሰብ እዩ?,ባህሪያት,unmatched,0.6,
tigqa-101-09,101,,,ግጥሚ ዝዋቐረሎም ባእታታት እንታይ እዮም?,ብርኪ ተለላ ሓረግን ቤትን,unmatched,0.538,
tigqa-102-02,102,,ፅሕፈት,ዝጠበቐ ህርመት፣ምጡንነትን ምሩፃት ቃላትን ናይ ግጥሚ እንታይ እዮም?,ባህሪያት ግጥሚ,unmatched,0.625,
tigqa-102-04,102,,ፅሕፈት,ሓረግ እንታይ እዩ?,ብሓደ ትንፋስ ዝንበብ,unmatched,0.636,
tigqa-102-06,102,,ፅሕፈት,ግጥሚ ናብ ሌጣ ፅሑፍ ምልዋጥ ይከኣል ዶ?,እወ,unmatched,0.5,
tigqa-102-10,102,,ፅሕፈት,እቲ ዝተዳለወ ሌጣ ፅሑፍ፣ከመይ ጌርካ ይእረም?,ደጋጊምካ ብምንባብ,fuzzy,0.9,ጋጊምካ ብምንባብ
tigqa-103-13,103,,ራእሲ ኣሉላ,ኤ፡ቢ፡ዋይልድ ኣሉላ ኣብ 1876 ዓ.ም. ወዲ ክንደይ ዓመት ነይሮም ይብል?,40 ዓመት,fuzzy,0.8,0 ዓመት
tigqa-103-14,103,,ራእሲ ኣሉላ,ኣርሂል ዝበሃል ፀሓፊ ኣሉላ ብክንደይ ዓ.ም. ተወሊዶም ይብል?,ብ1839 ዓ/ም,fuzzy,0.75,ብ1839 ዓ
tigqa-103-21,103,,ራእሲ ኣሉላ,እዋን ቈልዕነት ኣሉላ እንትልዓል፣ኣብ መላእ ትግራይ ዘለዉ ሽማግለታት ዓዲ ዝዛረቡዎ እንታይ ኣሎ?,ዘይርሳዕ ታሪኸኽኽ,unmatched,0.7,
tigqa-104-05,104,,ቃላዊ ሓድጊ,ስነቃል ናይ ባዕሎም ፊደል ቀሪፆም ብፅሑፍ ኣብ ዘይግልገሉ ማሕበረ ሰባት እውን ኣሎ ዶ?,እወ,unmatched,0.5,
tigqa-104-07,104,,ቃላዊ ሓድጊ,ህዝብታት ብስነቃል እንታይ የንፀባርቑሉ?,መልክዕ ሂወቶም,unmatched,0.5,
tigqa-104-09,104,,ቃላዊ ሓድጊ,ፍልፍል ስነቃል እንታይ እዩ?,ተጓንፎታት ማሕበረሰብ,unmatched,0.5,
tigqa-104-18,104,,ቃላዊ ሓድጊ,ስነቃል ጀማሪኡ መን እዩ?,መን መዃኑ ኣትፍለጥን,unmatched,0.364,
tigqa-104-20,104,,ቃላዊ ሓድጊ,ኣብ ምምሕያሽ ስነቃል ኩሉ እንታይ ይገብረሉ?,ኩሉ ኢዱ የእትወሉ,unmatched,0.444,
tigqa-104-21,104,,ቃላዊ ሓድጊ,እንታይን እንታይን ስነቃል እዩ ማሕበራዊ?,ኣፈጣጥራነ ትግበራን,unmatched,0.455,
tigqa-104-28,104,,ቃላዊ ሓድጊ,ኩሎም ሓፀርቲ እዮም ዝበሃሉ ኣየኖት እዮም?,ዝግጠሙ ግጥምታት፣ ዝድረፉ ደርፍታትን ዝፍከሩ ፈኸራታትን,unmatched,0.633,
tigqa-104-29,104,,ቃላዊ ሓድጊ,ፃህያይ እንታይ ይግበር?,ይፅሃይ,unmatched,0.5,
tigqa-104-30,104,,ቃላዊ ሓድጊ,ዓፂድ ብምንታይ ይዕፀድ?,ብማዕፂድ,unmatched,0.4,
tigqa-104-32,104,,ቃላዊ ሓድጊ,መበገሲ ምኽንያታት ስነቃል እንታይ እንታይ እዮም?,መርዓ ሞት ማሕረስ,unmatched,0.444,
tigqa-104-33,104,,ቃላዊ ሓድጊ,ምኽንያታት ኣብ ዘይተረኸቡሉ ስነቃል ምክያድ መቐረትን ግቡእ እንታይን ኣይነብሮን?,መልእኽቲ,fuzzy,0.8,መልእኽ
tigqa-105-02,105,,ኣርኣያ ልምዓት,ካብተን ኣብ ወራር ባዕዲ፣ቅያ ጅግንነት ዝተሰርሐለን ጎበታት መንን መንን ከምዝኾና ይፍለጥ?,ጎቦታት ኣላጀን ሰሎዳን,fuzzy,0.833,ታት ኣላጀን ሰሎዳን
tigqa-105-07,105,,ኣርኣያ ልምዓት,ቀኛዝማች ዘሪሁን ጌታሁን ምስ መን ተዋሲቦም?,ምስ ወይዘሮ ኣስቴር ኣሳሂል,fuzzy,0.857,ወይዘሮ ኣስቴር ኣሳሂል
tigqa-105-41,105,,ኣርኣያ ልምዓት,ብዝሓደሮ እንታይ እዩ ኣርኣያ ካብዚ ዓለም ተፈልዩ?,ይወልድ ይተግብሮም,unmatched,0.5,
tigqa-106-06,106,,ጥበብ ተዋስኦ,ግሪካዊ ፈላስፋ መን ይበሃል?,ሶቅራጠስ,unmatched,0.6,
tigqa-106-13,106,,ጥበብ ተዋስኦ,ንፀልማትብርሃንየድልዮ፤ንህዝቢድማተዋስኦየድልዮ ዝበለ መን እዩ?,ዊልያም ሸክስፒር,unmatched,0.444,
tigqa-106-14,106,,ጥበብ ተዋስኦ,ንተዋስኦ እንታይ ፍሉይ ይገብሮ?,ናይባዕሉመለለዪባህርያትንኣቀራርባን ስለዘለዎ,fuzzy,0.808,ናይ ባዕሉ መለለዪ ባህርያትን ኣቀራርባን
tigqa-106-19,106,,ጥበብ ተዋስኦ,ዕዱማት ኣበይ ይቕመጡ?,ኣብ ወንበር,unmatched,0.667,
tigqa-106-20,106,,ጥበብ ተዋስኦ,ዝካየድ ምንቅስቓስ ብምንታይ ይረኣይ?,ብዓይነይ,fuzzy,0.8,ብዓይነ
tigqa-106-22,106,,ጥበብ ተዋስኦ,ገፀባህሪያት እንታይ እዮም?,ሰባዊ ተግባር ዝፍፅሙ,unmatched,0.636,
tigqa-106-24,106,,ጥበብ ተዋስኦ,ተመልካቲ ዝፎትዎ ገፀባህሪ ፀገም እንተጓንፎ እንታይ ይኾን?,ይሓርቕ,unmatched,0.5,
tigqa-106-25,106,,ጥበብ ተዋስኦ,ተመልከቲ ዝፀልኦም ገፀባህሪ ፀገም እንተጓንፎ እንታይ ይስምዖ?,ይሕጎስ,unmatched,0.5,
tigqa-106-29,106,,ጥበብ ተዋስኦ,ተዋስኦ እንታይ የድልዮ?,ፀሓፊ ተዋስኦ መራሒ መድረኽ ተዋሳእቲ,unmatched,0.368,
tigqa-106-33,106,,ጥበብ ተዋስኦ,ኣብ መድረኽ ዝረኣይ ተግባር ኣብ ምንታይ ዝሰፈረ እዩ?,ኣብ ፅሑፍ,fuzzy,0.8,ብፅሑፍ
tigqa-106-34,106,,ጥበብ ተዋስኦ,ፀሓፊ ታሪክ እንታይ ናይ ምግባር ዕድል የብሉን?,ኣብ መንጎ እናኣተወ ርኢቶ ናይ ምሃብ,unmatched,0.611,
tigqa-106-35,106,,ጥበብ ተዋስኦ,ዝርርብን ተግባርን መን ይፍፅሞ?,ገፀባህሪያት,unmatched,0.714,
tigqa-106-36,106,,ጥበብ ተዋስኦ,ምንቅስቓስተዋሳእቲ ዝቆፃፀር መን እዩ?,መራሒ ተዋስኦ,unmatched,0.714,
tigqa-106-38,106,,ጥበብ ተዋስኦ,ድርሰት ዘዳሉ ክኢላታት እንታይ ኣለዉ?,ስእሊ' መብራህቲ,unmatched,0.556,
tigqa-107-01,107,,ዓይነታት ተዋስኦ,ተዋስኦ ኣብ ዉሽጡ እንታይ ኣለዉዎ?,ዝተፈላለዩ ዓይነታት ተዋስኦ,fuzzy,0.733,ዝተፈላለዩ ዓይነታት
tigqa-107-04,107,,ዓይነታት ተዋስኦ,ኣብ ሕዝኖታዊ ተዋስኦ እንታይ ይለዓሉ?,መሰረታዊ ሕቶታት ሞትን ሂወትን ዘመራምሩ,unmatched,0.333,
tigqa-107-10,107,,ዓይነታት ተዋስኦ,ኣብ ትፍስህታዊ ተዋስኦ እንታይ ዋኒናት ይለዓሉ?,ኣብ ባህሊ እቲ ማሕበረሰብ ዝረኣዩ ሕፅረታት ደራሲ ብመልክዕ ነቐፌታ የቕርቦም,unmatched,0.564,
